zip,state_name,city,population
58843,North Dakota,Epping,951.0
58844,North Dakota,Fortuna,100.0
58845,North Dakota,Grenora,582.0
58847,North Dakota,Keene,293.0
58849,North Dakota,Ray,1171.0
58852,North Dakota,Tioga,1973.0
58853,North Dakota,Trenton,494.0
58854,North Dakota,Watford City,9173.0
58856,North Dakota,Zahl,70.0
59001,Montana,Absarokee,1337.0
59002,Montana,Acton,187.0
59003,Montana,Ashland,1125.0
59006,Montana,Ballantine,1132.0
59007,Montana,Bearcreek,135.0
59008,Montana,Belfry,420.0
59010,Montana,Bighorn,193.0
59011,Montana,Big Timber,3148.0
59012,Montana,Birney,60.0
59013,Montana,Boyd,141.0
59014,Montana,Bridger,1516.0
59015,Montana,Broadview,367.0
59016,Montana,Busby,966.0
59018,Montana,Clyde Park,626.0
59019,Montana,Columbus,4283.0
59020,Montana,Cooke City,86.0
59022,Montana,Crow Agency,2180.0
59024,Montana,Custer,326.0
59025,Montana,Decker,32.0
59026,Montana,Edgar,118.0
59027,Montana,Emigrant,660.0
59028,Montana,Fishtail,446.0
59029,Montana,Fromberg,780.0
59030,Montana,Gardiner,1160.0
59031,Montana,Garryowen,473.0
59032,Montana,Grass Range,442.0
59033,Montana,Greycliff,124.0
59034,Montana,Hardin,5199.0
59035,Montana,Fort Smith,182.0
59036,Montana,Harlowton,1577.0
59037,Montana,Huntley,2267.0
59038,Montana,Hysham,612.0
59039,Montana,Ingomar,23.0
59041,Montana,Joliet,2080.0
59043,Montana,Lame Deer,3038.0
59044,Montana,Laurel,12851.0
59046,Montana,Lavina,496.0
59047,Montana,Livingston,13565.0
59050,Montana,Lodge Grass,1602.0
59052,Montana,McLeod,130.0
59053,Montana,Martinsdale,203.0
59054,Montana,Melstone,236.0
59055,Montana,Melville,123.0
59057,Montana,Molt,919.0
59058,Montana,Mosby,22.0
59059,Montana,Musselshell,191.0
59061,Montana,Nye,242.0
59062,Montana,Otter,50.0
59063,Montana,Park City,1946.0
59064,Montana,Pompeys Pillar,244.0
59065,Montana,Pray,101.0
59066,Montana,Pryor,660.0
59067,Montana,Rapelje,217.0
59068,Montana,Red Lodge,3514.0
59069,Montana,Reed Point,544.0
59070,Montana,Roberts,1407.0
59071,Montana,Roscoe,113.0
59072,Montana,Roundup,4483.0
59074,Montana,Ryegate,421.0
59075,Montana,Saint Xavier,172.0
59076,Montana,Sanders,44.0
59077,Montana,Sand Springs,65.0
59078,Montana,Shawmut,120.0
59079,Montana,Shepherd,3508.0
59081,Montana,Silver Gate,114.0
59082,Montana,Springdale,13.0
59083,Montana,Sumatra,3.0
59085,Montana,Two Dot,112.0
59086,Montana,Wilsall,822.0
59087,Montana,Winnett,356.0
59088,Montana,Worden,1180.0
59089,Montana,Wyola,576.0
59101,Montana,Billings,40848.0
59102,Montana,Billings,48480.0
59105,Montana,Billings,34895.0
59106,Montana,Billings,19057.0
59201,Montana,Wolf Point,5532.0
59211,Montana,Antelope,255.0
59212,Montana,Bainville,370.0
59213,Montana,Brockton,822.0
59214,Montana,Brockway,54.0
59215,Montana,Circle,907.0
59217,Montana,Crane,191.0
59218,Montana,Culbertson,1069.0
59219,Montana,Dagmar,205.0
59221,Montana,Fairview,1905.0
59222,Montana,Flaxville,208.0
59223,Montana,Fort Peck,44.0
59225,Montana,Frazer,574.0
59226,Montana,Froid,653.0
59230,Montana,Glasgow,4455.0
59231,Montana,Saint Marie,428.0
59240,Montana,Glentana,17.0
59241,Montana,Hinsdale,435.0
59242,Montana,Homestead,68.0
59243,Montana,Lambert,425.0
59244,Montana,Larslan,56.0
59247,Montana,Medicine Lake,303.0
59248,Montana,Nashua,1046.0
59250,Montana,Opheim,302.0
59252,Montana,Outlook,82.0
59253,Montana,Peerless,88.0
59254,Montana,Plentywood,1900.0
59255,Montana,Poplar,3078.0
59256,Montana,Raymond,122.0
59257,Montana,Redstone,67.0
59258,Montana,Reserve,178.0
59259,Montana,Richey,354.0
59260,Montana,Richland,104.0
59261,Montana,Saco,407.0
59262,Montana,Savage,744.0
59263,Montana,Scobey,1188.0
59270,Montana,Sidney,8585.0
59273,Montana,Vandalia,13.0
59274,Montana,Vida,287.0
59275,Montana,Westby,559.0
59276,Montana,Whitetail,23.0
59301,Montana,Miles City,11610.0
59311,Montana,Alzada,142.0
59312,Montana,Angela,10.0
59313,Montana,Baker,2284.0
59314,Montana,Biddle,71.0
59315,Montana,Bloomfield,88.0
59316,Montana,Boyes,29.0
59317,Montana,Broadus,1097.0
59318,Montana,Brusett,149.0
59319,Montana,Capitol,21.0
59322,Montana,Cohagen,126.0
59323,Montana,Colstrip,2327.0
59324,Montana,Ekalaka,662.0
59326,Montana,Fallon,420.0
59327,Montana,Forsyth,2308.0
59330,Montana,Glendive,8300.0
59332,Montana,Hammond,180.0
59333,Montana,Hathaway,30.0
59336,Montana,Ismay,222.0
59337,Montana,Jordan,602.0
59338,Montana,Kinsey,162.0
59339,Montana,Lindsay,149.0
59343,Montana,Olive,47.0
59344,Montana,Plevna,525.0
59345,Montana,Powderville,41.0
59347,Montana,Rosebud,355.0
59349,Montana,Terry,875.0
59351,Montana,Volborg,212.0
59353,Montana,Wibaux,1129.0
59354,Montana,Willard,214.0
59401,Montana,Great Falls,13660.0
59404,Montana,Great Falls,28417.0
59405,Montana,Great Falls,34010.0
59410,Montana,Augusta,621.0
59411,Montana,Babb,863.0
59412,Montana,Belt,1493.0
59414,Montana,Black Eagle,672.0
59416,Montana,Brady,370.0
59417,Montana,Browning,7532.0
59418,Montana,Buffalo,94.0
59419,Montana,Bynum,70.0
59420,Montana,Carter,251.0
59421,Montana,Cascade,2025.0
59422,Montana,Choteau,2746.0
59424,Montana,Coffee Creek,61.0
59425,Montana,Conrad,3698.0
59427,Montana,Cut Bank,5008.0
59430,Montana,Denton,593.0
59432,Montana,Dupuyer,163.0
59433,Montana,Dutton,469.0
59434,Montana,East Glacier Park,414.0
59435,Montana,Ethridge,36.0
59436,Montana,Fairfield,2222.0
59440,Montana,Floweree,263.0
59441,Montana,Forest Grove,138.0
59442,Montana,Fort Benton,1846.0
59443,Montana,Fort Shaw,498.0
59444,Montana,Galata,237.0
59446,Montana,Geraldine,632.0
59447,Montana,Geyser,360.0
59448,Montana,Heart Butte,690.0
59450,Montana,Highwood,522.0
59451,Montana,Hilger,249.0
59452,Montana,Hobson,522.0
59453,Montana,Judith Gap,279.0
59454,Montana,Kevin,135.0
59456,Montana,Ledger,194.0
59457,Montana,Lewistown,8783.0
59460,Montana,Loma,156.0
59461,Montana,Lothair,53.0
59462,Montana,Moccasin,142.0
59463,Montana,Monarch,103.0
59464,Montana,Moore,553.0
59465,Montana,Neihart,40.0
59466,Montana,Oilmont,103.0
59467,Montana,Pendroy,96.0
59468,Montana,Power,634.0
59469,Montana,Raynesford,156.0
59471,Montana,Roy,357.0
59472,Montana,Sand Coulee,541.0
59474,Montana,Shelby,3331.0
59477,Montana,Simms,329.0
59479,Montana,Stanford,736.0
59480,Montana,Stockett,303.0
59482,Montana,Sunburst,992.0
59483,Montana,Sun River,358.0
59484,Montana,Sweet Grass,84.0
59485,Montana,Ulm,712.0
59486,Montana,Valier,1213.0
59487,Montana,Vaughn,1394.0
59489,Montana,Winifred,335.0
59501,Montana,Havre,12358.0
59520,Montana,Big Sandy,1151.0
59521,Montana,Box Elder,3662.0
59522,Montana,Chester,1324.0
59523,Montana,Chinook,2131.0
59524,Montana,Dodson,729.0
59525,Montana,Gildford,212.0
59526,Montana,Harlem,2791.0
59527,Montana,Hays,1210.0
59528,Montana,Hingham,226.0
59529,Montana,Hogeland,140.0
59530,Montana,Inverness,137.0
59531,Montana,Joplin,385.0
59532,Montana,Kremlin,105.0
59535,Montana,Lloyd,40.0
59537,Montana,Loring,71.0
59538,Montana,Malta,3102.0
59540,Montana,Rudyard,561.0
59542,Montana,Turner,303.0
59544,Montana,Whitewater,177.0
59545,Montana,Whitlash,60.0
59546,Montana,Zortman,116.0
59547,Montana,Zurich,48.0
59601,Montana,Helena,31447.0
59602,Montana,Helena,29846.0
59623,Montana,Helena,0.0
59625,Montana,Helena,155.0
59631,Montana,Basin,371.0
59632,Montana,Boulder,2412.0
59633,Montana,Canyon Creek,289.0
59634,Montana,Clancy,5255.0
59635,Montana,East Helena,7815.0
59636,Montana,Fort Harrison,27.0
59638,Montana,Jefferson City,594.0
59639,Montana,Lincoln,1171.0
59640,Montana,Marysville,67.0
59642,Montana,Ringling,37.0
59643,Montana,Toston,680.0
59644,Montana,Townsend,4504.0
59645,Montana,White Sulphur Springs,1719.0
59647,Montana,Winston,412.0
59648,Montana,Wolf Creek,335.0
59701,Montana,Butte,33990.0
59710,Montana,Alder,243.0
59711,Montana,Anaconda,9424.0
59713,Montana,Avon,206.0
59714,Montana,Belgrade,23248.0
59715,Montana,Bozeman,39061.0
59716,Montana,Big Sky,2144.0
59718,Montana,Bozeman,42538.0
59720,Montana,Cameron,368.0
59721,Montana,Cardwell,462.0
59722,Montana,Deer Lodge,5704.0
59724,Montana,Dell,100.0
59725,Montana,Dillon,8081.0
59727,Montana,Divide,329.0
59728,Montana,Elliston,373.0
59729,Montana,Ennis,2391.0
59730,Montana,Gallatin Gateway,2384.0
59731,Montana,Garrison,197.0
59732,Montana,Glen,238.0
59733,Montana,Gold Creek,172.0
59735,Montana,Harrison,297.0
59736,Montana,Jackson,146.0
59739,Montana,Lima,281.0
59740,Montana,McAllister,435.0
59741,Montana,Manhattan,5315.0
59743,Montana,Melrose,186.0
59745,Montana,Norris,156.0
59746,Montana,Polaris,100.0
59747,Montana,Pony,204.0
59748,Montana,Ramsay,343.0
59749,Montana,Sheridan,2026.0
59750,Montana,Butte,393.0
59751,Montana,Silver Star,276.0
59752,Montana,Three Forks,4545.0
59754,Montana,Twin Bridges,1065.0
59755,Montana,Virginia City,127.0
59756,Montana,Warm Springs,339.0
59758,Montana,West Yellowstone,1804.0
59759,Montana,Whitehall,3647.0
59760,Montana,Willow Creek,252.0
59761,Montana,Wisdom,310.0
59762,Montana,Wise River,212.0
59801,Montana,Missoula,31094.0
59802,Montana,Missoula,19533.0
59803,Montana,Missoula,17109.0
59804,Montana,Missoula,7847.0
59808,Montana,Missoula,22921.0
59812,Montana,Missoula,1318.0
59820,Montana,Alberton,2007.0
59821,Montana,Arlee,2780.0
59823,Montana,Bonner,1791.0
59824,Montana,Charlo,1520.0
59825,Montana,Clinton,2229.0
59826,Montana,Condon,616.0
59827,Montana,Conner,294.0
59828,Montana,Corvallis,5432.0
59829,Montana,Darby,2219.0
59830,Montana,De Borgia,143.0
59831,Montana,Dixon,602.0
59832,Montana,Drummond,891.0
59833,Montana,Florence,5728.0
59834,Montana,Frenchtown,2028.0
59837,Montana,Hall,368.0
59840,Montana,Hamilton,14625.0
59841,Montana,Pinesdale,904.0
59842,Montana,Haugan,125.0
59843,Montana,Helmville,256.0
59844,Montana,Heron,732.0
59845,Montana,Hot Springs,1303.0
59846,Montana,Huson,1295.0
59847,Montana,Lolo,6601.0
59848,Montana,Lonepine,95.0
59851,Montana,Milltown,40.0
59853,Montana,Noxon,905.0
59854,Montana,Ovando,195.0
59855,Montana,Pablo,376.0
59856,Montana,Paradise,226.0
59858,Montana,Philipsburg,1678.0
59859,Montana,Plains,4115.0
59860,Montana,Polson,11528.0
59863,Montana,Ravalli,173.0
59864,Montana,Ronan,7057.0
59865,Montana,Saint Ignatius,3899.0
59866,Montana,Saint Regis,941.0
59867,Montana,Saltese,15.0
59868,Montana,Seeley Lake,1944.0
59870,Montana,Stevensville,12182.0
59871,Montana,Sula,302.0
59872,Montana,Superior,2394.0
59873,Montana,Thompson Falls,2663.0
59874,Montana,Trout Creek,2023.0
59875,Montana,Victor,4054.0
59901,Montana,Kalispell,60177.0
59910,Montana,Big Arm,658.0
59911,Montana,Bigfork,9161.0
59912,Montana,Columbia Falls,15381.0
59913,Montana,Coram,544.0
59914,Montana,Dayton,342.0
59915,Montana,Elmo,357.0
59916,Montana,Essex,186.0
59917,Montana,Eureka,5001.0
59918,Montana,Fortine,625.0
59919,Montana,Hungry Horse,891.0
59920,Montana,Kila,1525.0
59922,Montana,Lakeside,2501.0
59923,Montana,Libby,9545.0
59925,Montana,Marion,1654.0
59926,Montana,Martin City,280.0
59927,Montana,Olney,328.0
59928,Montana,Polebridge,190.0
59929,Montana,Proctor,215.0
59930,Montana,Rexford,697.0
59931,Montana,Rollins,269.0
59932,Montana,Somers,1347.0
59933,Montana,Stryker,21.0
59934,Montana,Trego,763.0
59935,Montana,Troy,3505.0
59936,Montana,West Glacier,514.0
59937,Montana,Whitefish,14183.0
60002,Illinois,Antioch,24398.0
60004,Illinois,Arlington Heights,52189.0
60005,Illinois,Arlington Heights,29216.0
60007,Illinois,Elk Grove Village,32768.0
60008,Illinois,Rolling Meadows,22863.0
60010,Illinois,Barrington,46674.0
60012,Illinois,Crystal Lake,11736.0
60013,Illinois,Cary,26266.0
60014,Illinois,Crystal Lake,48568.0
60015,Illinois,Deerfield,27835.0
60016,Illinois,Des Plaines,61988.0
60018,Illinois,Des Plaines,28820.0
60020,Illinois,Fox Lake,11051.0
60021,Illinois,Fox River Grove,5199.0
60022,Illinois,Glencoe,8529.0
60025,Illinois,Glenview,40858.0
60026,Illinois,Glenview,14743.0
60029,Illinois,Golf,546.0
60030,Illinois,Grayslake,35978.0
60031,Illinois,Gurnee,37202.0
60033,Illinois,Harvard,13574.0
60034,Illinois,Hebron,2061.0
60035,Illinois,Highland Park,30215.0
60040,Illinois,Highwood,5227.0
60041,Illinois,Ingleside,8843.0
60042,Illinois,Island Lake,8589.0
60043,Illinois,Kenilworth,2537.0
60044,Illinois,Lake Bluff,10271.0
60045,Illinois,Lake Forest,21159.0
60046,Illinois,Lake Villa,34854.0
60047,Illinois,Lake Zurich,43750.0
60048,Illinois,Libertyville,29452.0
60050,Illinois,Mchenry,31820.0
60051,Illinois,Mchenry,23598.0
60053,Illinois,Morton Grove,24910.0
60056,Illinois,Mount Prospect,56651.0
60060,Illinois,Mundelein,37131.0
60061,Illinois,Vernon Hills,27602.0
60062,Illinois,Northbrook,42004.0
60064,Illinois,North Chicago,15380.0
60067,Illinois,Palatine,38380.0
60068,Illinois,Park Ridge,39332.0
60069,Illinois,Lincolnshire,8602.0
60070,Illinois,Prospect Heights,15721.0
60071,Illinois,Richmond,3938.0
60072,Illinois,Ringwood,959.0
60073,Illinois,Round Lake,62071.0
60074,Illinois,Palatine,37222.0
60075,Illinois,Russell,0.0
60076,Illinois,Skokie,33170.0
60077,Illinois,Skokie,29330.0
60081,Illinois,Spring Grove,9194.0
60083,Illinois,Wadsworth,9699.0
60084,Illinois,Wauconda,17301.0
60085,Illinois,Waukegan,71465.0
60087,Illinois,Waukegan,27815.0
60088,Illinois,Great Lakes,14143.0
60089,Illinois,Buffalo Grove,42867.0
60090,Illinois,Wheeling,38753.0
60091,Illinois,Wilmette,27591.0
60093,Illinois,Winnetka,20272.0
60096,Illinois,Winthrop Harbor,6655.0
60097,Illinois,Wonder Lake,11865.0
60098,Illinois,Woodstock,33116.0
60099,Illinois,Zion,31523.0
60101,Illinois,Addison,37175.0
60102,Illinois,Algonquin,32227.0
60103,Illinois,Bartlett,42047.0
60104,Illinois,Bellwood,18621.0
60106,Illinois,Bensenville,20321.0
60107,Illinois,Streamwood,39450.0
60108,Illinois,Bloomingdale,23647.0
60109,Illinois,Burlington,434.0
60110,Illinois,Carpentersville,39383.0
60111,Illinois,Clare,153.0
60112,Illinois,Cortland,4783.0
60113,Illinois,Creston,245.0
60115,Illinois,Dekalb,42456.0
60118,Illinois,Dundee,15623.0
60119,Illinois,Elburn,10872.0
60120,Illinois,Elgin,50589.0
60123,Illinois,Elgin,49537.0
60124,Illinois,Elgin,24172.0
60126,Illinois,Elmhurst,48032.0
60129,Illinois,Esmond,224.0
60130,Illinois,Forest Park,14165.0
60131,Illinois,Franklin Park,18258.0
60133,Illinois,Hanover Park,37222.0
60134,Illinois,Geneva,30938.0
60135,Illinois,Genoa,7021.0
60136,Illinois,Gilberts,8481.0
60137,Illinois,Glen Ellyn,38945.0
60139,Illinois,Glendale Heights,33161.0
60140,Illinois,Hampshire,21287.0
60141,Illinois,Hines,280.0
60142,Illinois,Huntley,29449.0
60143,Illinois,Itasca,11645.0
60144,Illinois,Kaneville,83.0
60145,Illinois,Kingston,2539.0
60146,Illinois,Kirkland,2193.0
60148,Illinois,Lombard,52598.0
60150,Illinois,Malta,2007.0
60151,Illinois,Maple Park,3944.0
60152,Illinois,Marengo,12264.0
60153,Illinois,Maywood,23385.0
60154,Illinois,Westchester,16694.0
60155,Illinois,Broadview,7965.0
60156,Illinois,Lake In The Hills,28958.0
60157,Illinois,Medinah,2550.0
60160,Illinois,Melrose Park,25177.0
60162,Illinois,Hillside,8213.0
60163,Illinois,Berkeley,5273.0
60164,Illinois,Melrose Park,21371.0
60165,Illinois,Stone Park,4566.0
60169,Illinois,Hoffman Estates,33910.0
60171,Illinois,River Grove,10532.0
60172,Illinois,Roselle,24016.0
60173,Illinois,Schaumburg,14067.0
60174,Illinois,Saint Charles,30799.0
60175,Illinois,Saint Charles,25957.0
60176,Illinois,Schiller Park,11600.0
60177,Illinois,South Elgin,23931.0
60178,Illinois,Sycamore,21996.0
60180,Illinois,Union,1721.0
60181,Illinois,Villa Park,30973.0
60183,Illinois,Wasco,0.0
60184,Illinois,Wayne,2220.0
60185,Illinois,West Chicago,34049.0
60187,Illinois,Wheaton,29258.0
60188,Illinois,Carol Stream,42219.0
60189,Illinois,Wheaton,31036.0
60190,Illinois,Winfield,11652.0
60191,Illinois,Wood Dale,14193.0
60192,Illinois,Hoffman Estates,16536.0
60193,Illinois,Schaumburg,39451.0
60194,Illinois,Schaumburg,20312.0
60195,Illinois,Schaumburg,5018.0
60201,Illinois,Evanston,43122.0
60202,Illinois,Evanston,33868.0
60203,Illinois,Evanston,4540.0
60208,Illinois,Evanston,191.0
60301,Illinois,Oak Park,3207.0
60302,Illinois,Oak Park,33063.0
60304,Illinois,Oak Park,17564.0
60305,Illinois,River Forest,11568.0
60401,Illinois,Beecher,7833.0
60402,Illinois,Berwyn,64659.0
60403,Illinois,Crest Hill,17225.0
60404,Illinois,Shorewood,19668.0
60406,Illinois,Blue Island,24959.0
60407,Illinois,Braceville,1581.0
60408,Illinois,Braidwood,5307.0
60409,Illinois,Calumet City,35708.0
60410,Illinois,Channahon,13970.0
60411,Illinois,Chicago Heights,53222.0
60415,Illinois,Chicago Ridge,14284.0
60416,Illinois,Coal City,9372.0
60417,Illinois,Crete,15390.0
60418,Illinois,Crestwood,10733.0
60419,Illinois,Dolton,21283.0
60420,Illinois,Dwight,4746.0
60421,Illinois,Elwood,3850.0
60422,Illinois,Flossmoor,9735.0
60423,Illinois,Frankfort,32596.0
60424,Illinois,Gardner,2309.0
60425,Illinois,Glenwood,8623.0
60426,Illinois,Harvey,23213.0
60428,Illinois,Markham,11155.0
60429,Illinois,Hazel Crest,15069.0
60430,Illinois,Homewood,20430.0
60431,Illinois,Joliet,27357.0
60432,Illinois,Joliet,20483.0
60433,Illinois,Joliet,15485.0
60435,Illinois,Joliet,48574.0
60436,Illinois,Joliet,18452.0
60437,Illinois,Kinsman,88.0
60438,Illinois,Lansing,29059.0
60439,Illinois,Lemont,24670.0
60440,Illinois,Bolingbrook,51412.0
60441,Illinois,Lockport,37046.0
60442,Illinois,Manhattan,13135.0
60443,Illinois,Matteson,20735.0
60444,Illinois,Mazon,1928.0
60445,Illinois,Midlothian,14632.0
60446,Illinois,Romeoville,41253.0
60447,Illinois,Minooka,15662.0
60448,Illinois,Mokena,24626.0
60449,Illinois,Monee,9564.0
60450,Illinois,Morris,20729.0
60451,Illinois,New Lenox,37488.0
60452,Illinois,Oak Forest,26939.0
60453,Illinois,Oak Lawn,57665.0
60455,Illinois,Bridgeview,17204.0
60456,Illinois,Hometown,4299.0
60457,Illinois,Hickory Hills,14650.0
60458,Illinois,Justice,14360.0
60459,Illinois,Burbank,29122.0
60460,Illinois,Odell,1319.0
60461,Illinois,Olympia Fields,4988.0
60462,Illinois,Orland Park,40942.0
60463,Illinois,Palos Heights,13687.0
60464,Illinois,Palos Park,9779.0
60465,Illinois,Palos Hills,18278.0
60466,Illinois,Park Forest,21243.0
60467,Illinois,Orland Park,25161.0
60468,Illinois,Peotone,5782.0
60469,Illinois,Posen,5423.0
60470,Illinois,Ransom,387.0
60471,Illinois,Richton Park,13237.0
60472,Illinois,Robbins,4812.0
60473,Illinois,South Holland,21695.0
60474,Illinois,South Wilmington,684.0
60475,Illinois,Steger,10185.0
60476,Illinois,Thornton,2169.0
60477,Illinois,Tinley Park,36543.0
60478,Illinois,Country Club Hills,16591.0
60479,Illinois,Verona,676.0
60480,Illinois,Willow Springs,5300.0
60481,Illinois,Wilmington,11303.0
60482,Illinois,Worth,11084.0
60484,Illinois,University Park,6633.0
60487,Illinois,Tinley Park,26198.0
60490,Illinois,Bolingbrook,22343.0
60491,Illinois,Homer Glen,22779.0
60501,Illinois,Summit Argo,11655.0
60502,Illinois,Aurora,23056.0
60503,Illinois,Aurora,16660.0
60504,Illinois,Aurora,39128.0
60505,Illinois,Aurora,59466.0
60506,Illinois,Aurora,50300.0
60510,Illinois,Batavia,28393.0
60511,Illinois,Big Rock,1756.0
60512,Illinois,Bristol,880.0
60513,Illinois,Brookfield,19366.0
60514,Illinois,Clarendon Hills,9691.0
60515,Illinois,Downers Grove,29112.0
60516,Illinois,Downers Grove,28617.0
60517,Illinois,Woodridge,33282.0
60518,Illinois,Earlville,3514.0
60519,Illinois,Eola,70.0
60520,Illinois,Hinckley,2927.0
60521,Illinois,Hinsdale,18102.0
60523,Illinois,Oak Brook,10179.0
60525,Illinois,La Grange,31647.0
60526,Illinois,La Grange Park,13468.0
60527,Illinois,Willowbrook,28983.0
60530,Illinois,Lee,901.0
60531,Illinois,Leland,2269.0
60532,Illinois,Lisle,29135.0
60534,Illinois,Lyons,10670.0
60536,Illinois,Millbrook,88.0
60537,Illinois,Millington,551.0
60538,Illinois,Montgomery,30101.0
60539,Illinois,Mooseheart,246.0
60540,Illinois,Naperville,42756.0
60541,Illinois,Newark,3447.0
60542,Illinois,North Aurora,18105.0
60543,Illinois,Oswego,40714.0
60544,Illinois,Plainfield,28073.0
60545,Illinois,Plano,13704.0
60546,Illinois,Riverside,16470.0
60548,Illinois,Sandwich,12040.0
60549,Illinois,Serena,691.0
60550,Illinois,Shabbona,1177.0
60551,Illinois,Sheridan,4850.0
60552,Illinois,Somonauk,4538.0
60553,Illinois,Steward,666.0
60554,Illinois,Sugar Grove,12029.0
60555,Illinois,Warrenville,14436.0
60556,Illinois,Waterman,2216.0
